"","cluster","Avg. SIMCE Lang","Avg. SIMCE Math","Public","SEP status","% Priority Students","&#916; Obs-Pred D1","&#916; Obs-Pred D2","&#916; Obs-Pred D9","&#916; Obs-Pred D10"
"941","Cluster 2
Lower att (bottom)",233,219,0,1,0.489177,0.00258193188589328,-0.497667344421413,-0.296914805577304,0.0363163106138508
"942","Cluster 2
Lower att (bottom)",282,271,0,1,0.618123,-0.00467668427899515,-0.278144816986667,0.0341305035254906,0.0318713648602138
"943","Cluster 2
Lower att (bottom)",238,245,0,1,0.732824,-0.425892014156295,-0.177495813122208,0.0570003333083392,-0.456181613030928
"944","Cluster 1
Increase att",271,258,0,1,0.537931,0.08741538841878,0.0294200382582841,0.0144907985355505,0.000696154475263722
"945","Cluster 1
Increase att",263,266,0,1,0.511811,0.0871712828221207,-0.0165994150769843,0.0529711460472813,0.0399372781885887
"946","Cluster 1
Increase att",213,200,0,1,0.403774,-0.281551686419821,0.259367965665485,0.0412926640278408,0.057189471071089
"947","Cluster 1
Increase att",238,216,0,1,0.475921,0.0438877311363107,0.069457931467083,-0.183485655023026,0.0555781340623189
"948","Cluster 1
Increase att",249,246,0,1,0.622807,0.0844517924701053,0.0731752062094195,0.0601819463613489,0.0605248925540216
"949","Cluster 1
Increase att",256,265,0,1,0.566514,0.0879565518085339,-0.0512787688665748,0.0771285263363437,0.0385327635557223
"950","Cluster 1
Increase att",256,248,0,1,0.459701,0.106671961603726,0.0709882584764492,0.0399120156780052,-0.0792145215859741
"951","Cluster 1
Increase att",255,260,0,1,0.395161,0.0656998800680658,0.0539344459069505,0.016168904401043,0.0303101919258619
"952","Cluster 2
Lower att (bottom)",272,297,0,1,0.268199,-0.482895567217125,0,-0.000959701624071219,0
"953","Cluster 1
Increase att",253,241,0,1,0.536585,-0.0782489349244229,0.353310581579368,-0.00199981571596575,0.0305955382406227
"954","Cluster 1
Increase att",275,269,0,1,0.488136,-0.00241216620966567,0.0200262758187835,-0.00425298271536478,-0.0027441602856626
"955","Cluster 1
Increase att",248,243,0,0,0.190157,-0.0666082432674399,0.0398850855248928,0.0312072912158281,-0.197573875081217
"956","Cluster 1
Increase att",255,270,1,1,0.489224,0.029648410937746,0.0318983585338779,0.0136250688422807,0.0291443108379439
"957","Cluster 1
Increase att",258,248,0,1,0.481132,0.114938715839856,0.193011293026421,0.107567775197683,-0.119091019847745
"958","Cluster 1
Increase att",310,311,0,0,0.099208,0.0233199131939037,0.0529151400321352,0.0335497886440294,0.0516302057145192
"959","Cluster 1
Increase att",223,207,0,1,0.64,0.0907687945314082,0.0523380910031814,0.00236123539742905,0.0615807236155785
"960","Cluster 2
Lower att (bottom)",194,176,0,1,0.882353,-0.494230629417052,0.0141374157282359,0,-0.00980939296011352
"961","Cluster 1
Increase att",280,289,0,0,0.072569,0.110342588362702,0.032573584588095,-0.0547639148899575,-0.189329343987453
"962","Cluster 1
Increase att",284,285,0,0,0.123711,0.0859908253058621,0.0213658607941848,0.0949192192870834,0.0287755753259819
"963","Cluster 1
Increase att",271,263,0,1,0.339713,0.361558033663229,0.0514778695783334,0.00379019123167468,0.0280818130600127
"964","Cluster 1
Increase att",286,280,0,0,0.361022,-0.121978009959953,0.0662525141222569,0.0607126426775919,0.0536708670652859
"965","Cluster 1
Increase att",266,260,0,0,0.671875,0.0897011330706685,0.0680649186560379,0.0287762911078104,0.119290474455238
"966","Cluster 1
Increase att",263,249,0,1,0.652695,0.372864599232894,0.343229530573265,0.0130194351742224,-0.00011239045773781
"967","Cluster 2
Lower att (bottom)",251,245,1,1,0.486692,-0.178572133965692,-0.510937920012845,-0.00314530383475442,0.0130913659659904
"968","Cluster 1
Increase att",245,235,0,1,0.439655,0.320586283440362,-0.0450693143584522,0.0832370529042025,0.0566650442276756
"969","Cluster 1
Increase att",253,265,0,1,0.460317,-0.128939876561852,0.0543004316742317,0.00650408965641147,0.0168067822029012
"970","Cluster 2
Lower att (bottom)",212,211,0,1,0.596639,-0.0619592085065516,-0.377442010772033,-0.206844007726115,0.010788929135637
"971","Cluster 1
Increase att",267,266,1,1,0.35396,-0.143188270921041,0.0951211614069529,0.0557436729400056,0.0491098627566489
"972","Cluster 2
Lower att (bottom)",263,245,1,1,0.302144,0.119347900628259,-0.476226787696698,0.0658890987543531,-0.0168006531877671
"973","Cluster 1
Increase att",258,251,1,1,0.372781,-0.0301114067016162,0.173839770583072,0.0351816087879766,0.044486142435382
"974","Cluster 1
Increase att",248,249,1,1,0.375479,0.100509676270204,0.0616323210272203,0.0467355450741629,0.0319854737885564
"975","Cluster 2
Lower att (bottom)",265,254,1,1,0.296029,-0.143380451952671,-0.164014922519215,0.00248609267027677,-0.000563555673688709
"976","Cluster 1
Increase att",229,214,1,1,0.498113,0.121818896330046,-0.148188399533527,0.131336483088528,0.143783719508489
"977","Cluster 2
Lower att (bottom)",251,251,1,1,0.460084,0.00181535431848812,-0.0962144392247659,-0.110089341983384,0.0557164708694694
"978","Cluster 1
Increase att",281,295,1,1,0.448949,0.115619024729995,-0.0386217089264065,0.0617904402799191,0.0436408779106211
"979","Cluster 1
Increase att",238,235,1,1,0.364437,0.0483401463847055,0.0506450441359202,0.034077396091714,0.0253594907778097
"980","Cluster 1
Increase att",248,236,1,1,0.325301,0.00638920702258783,0.0351878666347127,0.0331192275930253,0.00805327285029533
"981","Cluster 1
Increase att",251,230,1,1,0.233672,0.0650560773473106,-0.0507948957045878,-0.00721725203769585,0.0221629574123668
"982","Cluster 1
Increase att",248,255,1,1,0.42766,0.124365318539384,0.0738425404808072,0.0562661145428756,0.019895310246223
"983","Cluster 1
Increase att",254,247,1,1,0.358722,-0.0927005316667118,0.079558404155026,0.104736052583616,0.0310220814399553
"984","Cluster 1
Increase att",276,275,1,1,0.219081,0.156528298187096,-0.140338028849022,0.0888448244758143,0.0728491866653931
"985","Cluster 1
Increase att",261,261,1,1,0.327526,0.143847437842279,0.120887087462015,0.070959435604124,0.0649929981197459
"986","Cluster 1
Increase att",273,276,1,1,0.409563,-0.0409145780345338,-0.18110623435956,0.0694274477178233,0.123095964395307
"987","Cluster 2
Lower att (bottom)",265,270,1,1,0.393346,-0.284233569939315,-0.0262474316167584,-0.0973734839358115,0.0459238200696501
"988","Cluster 1
Increase att",275,233,1,1,0.29386,0.0818007046757202,0.057257361707403,0.00413325135274889,0.0304427284078754
"989","Cluster 1
Increase att",279,257,1,1,0.404467,-0.0997935162031849,0.00998780764395157,0.0962011347893547,-0.161363753547108
"990","Cluster 1
Increase att",254,250,1,1,0.322379,0.190208460610406,0.137266212147988,0.04610615954368,0.0481920520148879
"991","Cluster 1
Increase att",240,226,1,1,0.424242,0.0616215724119928,0.155186301527664,0.0763054882309384,0.0230441498283528
"992","Cluster 1
Increase att",238,220,1,1,0.363636,-0.00999911781448692,0.0435806701002439,0.0511982224004073,0.0877359793987709
"993","Cluster 1
Increase att",261,234,1,1,0.4368,0.139991541353214,0.0956296982415695,0.0610200234489484,0.0548500734172487
"994","Cluster 1
Increase att",239,229,1,1,0.338558,-0.0869942721925332,0.0200755990545287,0.0656232705219159,0.0693401533011522
"995","Cluster 1
Increase att",255,252,1,1,0.344729,-0.0112569048733195,-0.00793990880977014,0.0455745149618321,0.0777577416890772
"996","Cluster 2
Lower att (bottom)",266,242,1,1,0.314159,-0.452796673588663,0.157357666470348,0.0108599429851223,0.0363914205677236
"997","Cluster 2
Lower att (bottom)",245,237,1,1,0.601432,-0.0419260757728778,-0.197831753666163,0.00292824782560652,0.0201168058960072
"998","Cluster 1
Increase att",231,235,1,1,0.469649,0.0947204937733739,0.135431150796103,0.118723772740723,0.194732272244775
"999","Cluster 2
Lower att (bottom)",268,256,1,1,0.437276,0.0770666888530526,0.0796360021734431,0.0202705755379512,-0.339848601238418
"1000","Cluster 1
Increase att",259,260,1,1,0.436975,0.148033695765118,0.103935538403716,0.0218527089224511,0.00593377326790723
"1001","Cluster 1
Increase att",244,230,1,1,0.237931,0.127964333083675,-0.0317322417771758,0.0458893758915503,0.0532015107607401
"1002","Cluster 1
Increase att",257,256,1,1,0.414063,-0.0496705892773457,0.100689696085121,0.0549698320776426,0.0482057072778487
"1003","Cluster 1
Increase att",257,239,1,1,0.391867,-0.0590019474071282,0.0289163016654137,-0.119912105210882,0.056905406346268
"1004","Cluster 1
Increase att",252,230,1,1,0.310954,-0.165785140612779,-0.113295847618757,0.00821574738778064,0.0427200517182738
"1005","Cluster 1
Increase att",261,252,1,1,0.384615,0.0326903515727938,0.061870464117603,-0.0101849317945617,0.0183495793462218
"1006","Cluster 2
Lower att (bottom)",228,227,1,1,0.330189,-0.350938745345631,-0.190963196785396,0.0373513469452348,0.0225495964291605
"1007","Cluster 1
Increase att",258,255,1,1,0.471311,0.157278158683349,0.045978597118242,0.054070933519542,0.0557437774866353
"1008","Cluster 1
Increase att",286,273,0,1,0.252544,0.0739061528642339,0.0922464891197056,0.0377736739799085,0.0169123188012557
"1009","Cluster 1
Increase att",291,280,0,1,0.15843,0.0535196341370938,0.0416223040612396,0.0711979207111401,0.0334231248507055
"1010","Cluster 2
Lower att (bottom)",307,286,0,1,0.075377,0.105934396294274,-0.0730115148693151,0.0655323964811075,-0.0808257405666263
"1011","Cluster 1
Increase att",283,280,0,0,0.164963,0.0199856711872669,0.038151822105647,0.0285652255332085,0.0221857628011674
"1012","Cluster 1
Increase att",288,278,0,1,0.208723,-0.103030187951616,0.0554370075069595,0.0436821865758197,0.0350854489473338
"1013","Cluster 1
Increase att",265,256,0,1,0.285714,0.0848781854348643,-0.0142968381300095,0.0583372905705242,0.0243325485960986
"1014","Cluster 1
Increase att",258,252,0,1,0.318937,0.0951566755779553,-0.153474086727538,-0.100633192514275,0.0327417482377174
"1015","Cluster 1
Increase att",278,270,0,0,0.347826,0.184593419314155,0.0306315681668797,0.0645167246097224,0.00104519311181106
"1016","Cluster 1
Increase att",255,255,0,1,0.372671,0.0424663903869127,0.0228804537385745,0.0245135718653962,0.0324281076736616
"1017","Cluster 1
Increase att",295,272,0,0,0.172699,-0.132189390320314,0.0589904378592456,0.0582801325232903,0.0393782002227738
"1018","Cluster 1
Increase att",265,255,0,1,0.373353,0.166059881580211,0.146780768924047,0.0410067745591185,0.0656913659320699
"1019","Cluster 1
Increase att",241,245,0,1,0.654397,-0.0681701307788724,0.0734790363943384,0.0460226447232335,0.0278037322157736
"1020","Cluster 1
Increase att",250,260,0,1,0.430972,0.129009825097605,0.111512262008832,0.0814405441688164,0.024320309549537
"1021","Cluster 1
Increase att",269,280,0,0,0.115523,0.127647355805002,0.0436610201008678,0.0503600678108558,0.000846155989107089
"1022","Cluster 1
Increase att",290,288,0,0,0.151803,0.104854933257033,-0.113212610523709,0.0511437651254043,0.0213965629717193
"1023","Cluster 1
Increase att",300,306,0,0,0.172249,0.0755242807473804,0.0829654247183143,0.059189784599821,-0.00203737769585954
"1024","Cluster 1
Increase att",278,288,0,1,0.359073,0.0731639656180231,-0.0933032099897807,0.0327539523994562,0.013238787495282
"1025","Cluster 1
Increase att",283,262,0,1,0.302839,0.0559680263473028,0.0748840213576214,0.0433040974033803,0.0121445844219008
"1026","Cluster 1
Increase att",278,279,0,1,0.229412,-0.24869523885979,0.0311517857965531,0.0625644245413499,-0.0960893555005088
"1027","Cluster 1
Increase att",232,232,0,1,0.514563,-0.125838104393752,-0.106664622459364,0.0795022365385574,0.107536027356724
"1028","Cluster 1
Increase att",283,275,0,1,0.322767,0.0111118718370127,0.0381399993198125,-0.00844763856760433,0.0209318552690051
"1029","Cluster 1
Increase att",258,265,0,1,0.31619,-0.010870392617226,0.0954738124472595,0.0590673996003381,0.0052182747061269
"1030","Cluster 1
Increase att",265,264,0,1,0.39433,0.023505864606835,0.0433379033489634,0.0367524234273189,0.0758127421514605
"1031","Cluster 1
Increase att",300,313,0,1,0.378415,0.0315702747022912,0.0607966232205132,0.0384592392001231,0.0493993463507015
"1032","Cluster 1
Increase att",255,233,0,1,0.483986,-0.166967562826805,0.0600784080016439,0.0107542964579845,0.0424358404909394
"1033","Cluster 1
Increase att",283,257,0,1,0.398176,-0.146325892283778,0.14136494066797,0.0420024098470695,0.0987486921387046
"1034","Cluster 1
Increase att",273,270,0,1,0.378738,0.0699537413758154,0.0625630288495328,-0.00326371021259053,0.0157457275134917
"1035","Cluster 1
Increase att",265,260,0,1,0.180272,-0.139784013126479,-0.0954097933616291,0.121122674164079,0.0839075939304642
"1036","Cluster 1
Increase att",280,280,0,1,0.302676,0.054277271203987,0.0052057301620716,0.0387998700711444,0.034137266823421
"1037","Cluster 1
Increase att",298,290,0,1,0.420968,0.0704394498867964,0.0917074228208017,0.0495790984475977,0.0476914577584541
"1038","Cluster 1
Increase att",248,238,0,1,0.521739,0.0544844212706935,0.11681530266261,0.0518453579466069,-0.0157994959397394
"1039","Cluster 2
Lower att (bottom)",307,275,0,1,0.271429,-0.146463119119307,-0.275917856848152,-0.00379525215605914,0.00473392282327356
"1040","Cluster 1
Increase att",279,288,0,1,0.393498,-0.0741605423254954,0.048965728242106,-0.0151511502846066,0.0018422766741224
"1041","Cluster 1
Increase att",278,290,0,1,0.275,0.0423739596856837,0.0943821060311206,0.0598764884859977,0.0218000774502619
"1042","Cluster 2
Lower att (bottom)",259,265,0,1,0.413386,-0.0182511903253062,-0.187803444078858,0.0740521441631266,0.068505564863003
"1043","Cluster 1
Increase att",247,253,0,1,0.688889,0.0770993402608886,-0.0665002167738243,0.0428086243825312,0.0719313530849783
"1044","Cluster 1
Increase att",253,232,0,1,0.515483,-0.03242679680253,0.0337907009970236,0.0503018811984667,-0.117479502332211
"1045","Cluster 1
Increase att",261,269,0,1,0.172308,-0.120094608720652,0.131194434490665,0.054044937569832,-0.101208556984728
"1046","Cluster 1
Increase att",314,313,0,1,0.259563,0.0494944995557896,0.0405548029206546,0.0526755538029854,0.0360349173742465
"1047","Cluster 2
Lower att (bottom)",262,249,0,1,0.534759,-0.162116484696144,-0.215270017330492,-0.0459806964589897,-0.00754084068583216
"1048","Cluster 2
Lower att (bottom)",249,256,0,1,0.373887,-0.299644474888834,-0.234057654817997,-0.16795437075162,-0.0317037147790404
"1049","Cluster 1
Increase att",271,247,0,1,0.425474,-0.0749330592041634,0.111318289775234,0.0669008517287402,0.0495922239407244
"1050","Cluster 2
Lower att (bottom)",220,239,0,1,0.585956,-0.456516145057949,-0.0983764768471905,0.0360843620875034,0.0873286340749015
"1051","Cluster 1
Increase att",263,239,0,1,0.449393,0.0563011967925418,0.122903867407441,0.0721111357113069,0.00996356073306193
"1052","Cluster 2
Lower att (bottom)",215,218,0,1,0.317647,-0.333484886893355,-0.412766278912403,-0.000837109526973467,0.0343970594549211
"1053","Cluster 2
Lower att (bottom)",239,242,0,0,0.241935,-0.705596803222427,-0.268937097379092,-0.0142034817539829,0.00245616207534882
"1054","Cluster 1
Increase att",277,254,0,0,0.251656,0.0501273151146566,0.0373292167519295,0.13855653292971,0.0505694911162111
"1055","Cluster 1
Increase att",272,269,0,1,0.353333,-0.200399232282703,0.105598015429371,0.0611975585977536,0.0599597276416771
"1056","Cluster 1
Increase att",250,264,0,1,0.387906,-0.0222831176537108,-0.0472922553768267,0.0386891491374742,0.0193447008763576
"1057","Cluster 1
Increase att",293,289,0,0,0.170068,0.114520655050584,0.0822023399455123,0.0537110288046695,0.13703763660309
"1058","Cluster 1
Increase att",284,283,0,0,0.208861,-0.0361704942950817,0.0658675743445994,-0.0696913492550831,0.0447212707899233
"1059","Cluster 1
Increase att",280,264,0,0,0.180723,-0.0662835042061408,0.0803107399788182,0.0454976732059845,0.0318222077370325
"1060","Cluster 2
Lower att (bottom)",243,230,0,1,0.24127,-0.631155065089968,-0.618552038502935,-0.0993151336808297,0.083569378614212
"1061","Cluster 1
Increase att",277,257,0,0,0.377778,0.0417278707717572,0.0709406767283772,-0.000157514749891563,0
"1062","Cluster 1
Increase att",290,290,0,0,0.113145,-0.0862724790295315,0.0912770285106925,-0.0611870994341286,0.0278112261158255
"1063","Cluster 1
Increase att",252,244,0,1,0.422819,0.147853102075789,0.0278695039855901,-0.00328365497593452,-0.317713125258493
"1064","Cluster 1
Increase att",305,311,1,1,0.185738,-0.099729334157297,0.11740446390347,0.0445415448018593,0.0266706823157655
"1065","Cluster 2
Lower att (bottom)",284,295,0,0,0.206148,-0.184782556273101,-0.22138104669488,0.0618278151264859,0.0323964935651891
"1066","Cluster 1
Increase att",286,286,0,1,0.157647,0.0730054119990047,0.0392460750227948,0.0499827575075299,0.0379887647197155
"1067","Cluster 1
Increase att",294,301,1,1,0.120797,-0.0172912227049875,0.0493561897331545,0.0445298113509438,0.0539795192342832
"1068","Cluster 2
Lower att (bottom)",275,309,1,1,0.471338,-0.225417122858616,0.086252334095025,0.0630772270540229,-0.128962461201109
"1069","Cluster 1
Increase att",311,287,1,1,0.192246,-0.0665059897745336,-0.0796530148097058,0.0922808216911157,0.052293503820585
"1070","Cluster 1
Increase att",279,275,0,0,0.129508,-0.167132877229358,-0.0207240325358764,0.0877931855024257,-0.103291430830426
"1071","Cluster 1
Increase att",285,305,1,1,0.340369,0.0879766165801212,-0.0124024303733725,0.253685190476839,0.0382977330325305
"1072","Cluster 2
Lower att (bottom)",299,298,0,1,0.061224,-0.139655199646537,-0.181478715059519,0.0247195021169362,-0.0122098777952526
"1073","Cluster 1
Increase att",276,290,1,1,0.474104,0.130221622992318,0.0792063744160266,0.0511376266135517,0.0439398287795204
"1074","Cluster 1
Increase att",271,283,0,1,0.403308,-0.047971125525328,-0.00142843346059585,0.0161763132358996,-0.0356534336672107
"1075","Cluster 1
Increase att",262,256,0,1,0.547297,0.0707804939344006,0.199154877137624,-0.00208468173978726,0.054137948732506
"1076","Cluster 1
Increase att",294,289,0,0,0.025408,-0.0789427419468773,-0.078368666129181,0.0379965568686085,0.0163432745082543
